iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
1,20000,0.3259109311740891,494,74.5734353189322,268.19201656011865,5,0.0,5,256.37048279464994,48.69905405608006
2,40000,0.2351851851851852,540,44.194224254803764,452.5478235501796,10,0.0,5,252.98020169604845,49.327970791142434
3,60000,0.23148148148148148,540,43.6156813501276,458.55067216418684,15,0.0,5,256.9657781918082,48.574561514891684
4,80000,0.2571428571428571,525,44.26144537021051,451.86052630492486,20,0.0,5,255.67921893913632,48.85418553696945
5,100000,0.26136363636363635,528,43.49942666389427,459.7761748570483,25,1.8,5,237.05182248582042,23.311358428094536
6,120000,0.23247232472324722,542,42.43406148038709,471.3194849200081,30,0.0,5,297.8976832083866,41.933860866120085
7,140000,0.27906976744186046,516,42.33658710574393,472.40463549993,35,0.2,5,245.69663302832916,2.6984496768563986
8,160000,0.24394785847299813,537,43.386831752613155,460.96935849194415,40,0.0,5,252.57114070691082,49.44745454704389
9,180000,0.2974559686888454,511,42.66601237719739,468.7571883490309,45,0.0,5,257.60851355940605,48.46501316083595
10,200000,0.27626459143968873,514,42.41860215549521,471.49125581001863,50,0.6,5,260.3614860232994,20.774962082970887
11,220000,0.24528301886792453,530,42.59227554201243,469.5687127651181,55,0.0,5,248.20367142969712,50.30546054407023
12,240000,0.2624521072796935,522,41.82950549667446,478.13139941589907,60,0.0,5,262.3454731165922,47.58610793505795
13,260000,0.32719836400818,489,41.81275127071651,478.3229850269854,65,0.0,5,255.10371376911502,48.980078789871186
14,280000,0.4756380510440835,431,42.50500051542832,470.532872779062,70,4.0,5,261.21933549840276,24.048755763098598
15,300000,0.5232273838630807,409,42.04649229724884,475.66393549810164,75,6.0,5,243.96065186893114,7.37823901604861
16,320000,0.5809768637532133,389,42.14520119352275,474.5498759909533,80,0.0,5,247.46818698720037,50.47921574115753
17,340000,0.7154696132596685,362,41.696571479517125,479.6557436340954,85,6.0,5,260.07279819432915,41.79983479809016
18,360000,0.7562326869806094,361,41.817434544301,478.26941604493186,90,16.4,5,259.36850952039674,18.29443369503133
19,380000,0.7282608695652174,368,42.04181301103901,475.7168772609439,95,21.4,5,271.4521980574137,21.00185609399341
20,400000,0.8495575221238938,339,42.519898517102845,470.36800880311057,100,17.6,5,227.97805091654774,13.86975626507774
21,420000,0.9191616766467066,334,42.027732730206964,475.87625362491235,105,16.4,5,243.1688504140467,20.496046230895445
22,440000,0.7888888888888889,360,41.886641438571715,477.4791989310179,110,14.8,5,236.620015364117,12.957483733072877
23,460000,0.8155619596541787,347,41.527348749284776,481.6103267450817,115,17.2,5,219.8553415351312,14.26847297907807
24,480000,0.9429429429429429,333,41.526653841337655,481.6183860229794,120,0.0,5,237.11242660429014,52.641694822814316
25,500000,0.8333333333333334,342,41.754346964939145,478.992044033017,125,18.2,5,234.12501041037783,14.991990790935233
26,520000,0.953416149068323,322,41.79291448410986,478.55001851101406,130,21.6,5,240.94558613451454,15.115446015959606
27,540000,0.9606060606060606,330,39.88138590726249,501.48708589281887,135,20.6,5,222.12686035641235,15.171510525979102
28,560000,1.0127388535031847,314,38.694559214161444,516.8685315500479,140,18.2,5,239.18913184733344,14.356839600019157
29,580000,1.1140939597315436,298,38.83929281109479,514.9424346440937,145,0.0,5,229.50038277876337,54.409495308063924
30,600000,1.117056856187291,299,41.173809615671956,485.7456763579976,150,17.8,5,242.43244862765772,14.251392581965774
31,620000,1.1575342465753424,292,41.13804836310791,486.16793445008807,155,17.2,5,236.06940626680347,13.216452099150047
32,640000,1.3166023166023166,259,41.10426787824195,486.5674790570047,160,24.4,5,312.7652271225743,12.86907766899094
33,660000,1.178082191780822,292,41.37647293622982,483.36647811485454,165,28.0,5,242.56022703913317,17.364759471965954
34,680000,1.2283737024221453,289,42.08627790600479,475.21427398896776,170,0.0,5,258.6516737330882,48.26181798800826
35,700000,1.3924528301886792,265,41.37362600781016,483.3997386698611,175,24.8,5,240.10494403031768,15.10589469387196
36,720000,1.1016949152542372,295,41.2945888546954,484.32495769299567,180,37.0,5,254.8334779766286,19.70306272106245
37,740000,1.4069767441860466,258,41.59597902171643,480.8157055170741,185,40.0,5,246.44602609642897,22.495797914918512
38,760000,1.4069767441860466,258,41.553623569877246,481.3057991529349,190,31.8,5,231.52841368494293,18.947998347925022
39,780000,1.3613138686131387,274,41.72987645121353,479.2729262781795,195,0.0,5,243.67242132263956,51.24092391016893
40,800000,1.4545454545454546,253,41.04118813632016,487.31532658287324,200,33.6,5,249.99919586748794,18.380059120012447
41,820000,1.5850622406639003,241,41.6913282350578,479.7160667858552,205,39.4,5,234.29663366381777,21.36180926603265
42,840000,1.6489795918367347,245,41.461020547379455,482.38079371792264,210,35.2,5,263.1449811169624,17.65186620806344
43,860000,1.724890829694323,229,42.14333113317529,474.5709335790016,215,31.0,5,261.6418242058111,17.03473828593269
44,880000,1.9230769230769231,221,40.99813629193133,487.82705285889097,220,42.0,5,270.02157759103284,18.05411272495985
45,900000,1.9174311926605505,218,41.20373408343169,485.3929005439859,225,39.4,5,289.8223763525777,18.145596852060407
46,920000,1.9363636363636363,220,40.88624828094844,489.1620249080006,230,45.6,5,260.85783412317704,23.52622462203726
47,940000,1.8018018018018018,222,41.13125783703203,486.24819788499735,235,32.6,5,248.84924850077104,19.52185923513025
48,960000,1.9414414414414414,222,41.53370511829119,481.5366205119062,240,38.8,5,239.47948607733554,22.93307076091878
49,980000,2.073170731707317,205,41.44062505944892,482.6182030630298,245,30.8,5,242.8436647759601,27.1203286529053
50,1000000,2.236180904522613,199,41.5520589540296,481.32392241084017,250,0.0,5,246.0552067539193,50.773158450145274
51,1020000,1.9663461538461537,208,41.5069250631878,481.8473054689821,255,43.6,5,229.97685485618516,26.241771172033623
52,1040000,2.047169811320755,212,42.12161123749583,474.8156448060181,260,32.2,5,229.05766159952947,19.824702515034005
53,1060000,2.0721153846153846,208,41.060897561537395,487.0814129190985,265,40.0,5,247.9044426043564,20.657152998959646
54,1080000,2.535135135135135,185,41.32501310650364,483.9683885509148,270,61.6,5,231.1172287090122,30.153528747847304
55,1100000,2.316326530612245,196,41.04766161247845,487.238473870093,275,41.8,5,229.77033177730434,25.538545183837414
56,1120000,3.1867469879518073,166,41.882022608692665,477.531856253976,280,52.6,5,250.97894053753282,22.8784135740716
57,1140000,2.4271356783919598,199,40.930551178794666,488.63255988503806,285,53.4,5,283.5650144065761,21.882107046898454
58,1160000,2.550802139037433,187,40.91724928420944,488.7914107099641,290,57.0,5,256.24100653369857,22.884705611038953
59,1180000,3.0116959064327484,171,41.43919126341505,482.6349016530439,295,55.2,5,243.97803886746252,26.125302218133584
60,1200000,2.725806451612903,186,41.43216354310725,482.716766146943,300,47.4,5,221.39152429296473,25.321655912091956
