iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
95,1900000,6.0265486725663715,113,40.32558508701451,495.96304571512155,475,54.2,5,234.74693666795505,27.672352586174384
96,1920000,5.162393162393163,117,40.45268452533453,494.4047653370071,480,55.4,5,246.14364242731523,25.988889808068052
97,1940000,5.024390243902439,123,40.242700996255536,496.98453396209516,485,0.0,5,245.4651650100358,50.891131535870954
98,1960000,4.885496183206107,131,40.475686538451,494.1237990120426,490,55.8,5,243.75156070022308,26.777264446020126
99,1980000,5.705357142857143,112,40.74932080509341,490.80572644784115,495,40.0,5,240.8206725877513,20.832929108990356
100,2000000,5.483050847457627,118,40.108647575437395,498.64558415696956,500,55.6,5,247.27008645141265,23.19730656594038
101,2020000,5.611111111111111,108,40.54238909417799,493.3108395151794,505,41.8,5,228.78671580299027,21.82381954509765
102,2040000,4.7109375,128,40.24723581442328,496.9285367128905,510,0.0,5,257.95597273678163,48.40360883111134
103,2060000,5.128,125,39.70370646140854,503.73130829585716,515,41.0,5,295.45642145709166,17.586349873105064
104,2080000,5.3826086956521735,115,39.92411167488319,500.9504071841948,520,47.2,5,295.96164928243786,20.556717448867857
105,2100000,4.892561983471074,121,39.931297812789445,500.8602548749186,525,43.4,5,250.7864905009058,22.64476044406183
106,2120000,4.934959349593496,123,40.60574327158384,492.5411626191344,530,57.6,5,250.8400820310693,25.15148276509717
107,2140000,5.535087719298246,114,40.12189644085688,498.4809237390291,535,65.8,5,232.35052957468167,30.316264020977542
108,2160000,6.3418803418803416,117,39.976742305743926,500.2908903141506,540,71.8,5,232.71950113089872,30.32405950385146
109,2180000,6.294642857142857,112,40.57702587440629,492.8897465749178,545,37.6,5,231.44449804627683,22.3898171861656
110,2200000,7.424242424242424,99,40.26389623371199,496.72291732300073,550,70.8,5,234.23500399895866,32.42470113490708
111,2220000,7.01980198019802,101,40.06733531468842,499.1597230741754,555,0.0,5,238.0513020380442,52.44247728586197
112,2240000,7.5638297872340425,94,39.80364837258781,502.4665028890595,560,0.0,5,240.71483898606903,51.86219533695839
113,2260000,8.13978494623656,93,40.42753675568741,494.71230762498453,565,60.0,5,234.65620263496163,25.49261401500553
114,2280000,7.2727272727272725,99,40.32119536757308,496.0170406079851,570,28.0,5,243.0340003303913,15.438169124070555
115,2300000,5.7894736842105265,114,40.195057558390424,497.57361264992505,575,71.0,5,229.3309294587396,30.091885190922767
116,2320000,7.151515151515151,99,40.325605822675946,495.96279068803415,580,58.6,5,243.90111920428615,29.909661849029362
117,2340000,7.846938775510204,98,40.55196733010949,493.1943211827893,585,56.8,5,237.19750828522433,27.858640032820404
118,2360000,7.31,100,40.89018185544005,489.1149682509713,590,37.0,5,240.39249540682172,20.97819231613539
119,2380000,7.173076923076923,104,40.83706123500021,489.75120626110584,595,79.2,5,232.8183703193276,30.06635597697459
120,2400000,6.064814814814815,108,39.72043484305541,503.51916032703593,600,0.0,5,241.08001334801463,51.83756142389029
121,2420000,9.583333333333334,84,40.138017836184865,498.2807093670126,605,0.0,5,246.99585085353365,50.539310506079346
122,2440000,6.4495412844036695,109,38.8504474533509,514.7945856740698,610,70.0,5,226.31869194816036,29.745665026828647
123,2460000,7.55,100,40.54044470853514,493.3344995051157,615,56.6,5,236.01502550255375,26.116981267929077
124,2480000,8.01086956521739,92,40.50267534614477,493.7945414488204,620,75.8,5,232.03699074589068,30.546853659907356
125,2500000,8.526881720430108,93,40.12882480350162,498.39485950395465,625,63.2,5,260.9894476226439,25.84395676315762
126,2520000,6.700934579439252,107,39.909217586928705,501.13736147386953,630,69.6,5,235.91704225530518,29.684163267957047
127,2540000,7.28,100,39.813040496718585,502.34796816506423,635,65.6,5,236.7744814995334,28.229393461951986
128,2560000,7.08080808080808,99,40.26426782179225,496.71833320101723,640,52.0,5,242.37080855554728,24.78846374200657
129,2580000,7.1568627450980395,102,40.56444102140245,493.04266240098514,645,29.2,5,238.6792074154191,18.06190009880811
130,2600000,8.233333333333333,90,39.84287862575929,501.9717623281758,650,61.0,5,246.4046945580018,27.929662672802806
131,2620000,7.54,100,40.552242693274124,493.1909722299315,655,35.8,5,242.0278836067328,21.253749457886443
132,2640000,7.327102803738318,107,40.458045373352405,494.3392547869589,660,75.8,5,226.7907090918488,29.167861534049734
133,2660000,7.123711340206185,97,40.70816823079588,491.30189024005085,665,74.6,5,239.2982434333291,30.296921097207814
134,2680000,9.857142857142858,84,40.54611169179399,493.2655479279347,670,59.4,5,236.403301095412,26.171377351041883
135,2700000,9.244444444444444,90,40.58236638672372,492.82488382793963,675,62.0,5,240.42094790438813,27.26467912690714
136,2720000,7.134615384615385,104,40.62809973178433,492.2701315600425,680,60.4,5,252.21604911187706,27.20683328504674
137,2740000,9.136363636363637,88,40.391026563946305,495.1594871780835,685,65.2,5,236.2992426988214,33.93578374781646
138,2760000,9.344827586206897,87,40.58941334701708,492.73932168004103,690,70.2,5,236.26848115301354,29.483407884137705
139,2780000,9.506024096385541,83,40.24040530710822,497.0128866089508,695,56.6,5,245.01171783934657,26.533424839144573
140,2800000,8.489583333333334,96,40.288776126858075,496.4161715169903,700,65.4,5,244.94030020975103,26.296203583013266
141,2820000,9.313953488372093,86,40.04084362698214,499.4899754440412,705,48.8,5,267.64212577591144,21.18500584899448
142,2840000,8.6,95,39.734631320637305,503.33926187991165,710,69.0,5,235.67592281873138,29.039877803996205
143,2860000,9.476744186046512,86,40.44760290340067,494.4668797249906,715,78.0,5,245.75628994450744,30.05009557097219
144,2880000,9.064516129032258,93,40.33927061361311,495.79478497686796,720,0.0,5,250.43633873831075,49.88493308494799
145,2900000,9.268817204301076,93,39.930817816544476,500.8662755640689,725,65.6,5,246.47134207974358,27.7963350310456
146,2920000,8.402061855670103,97,40.44022063303257,494.5571435301099,730,69.6,5,239.26788823441518,25.908198738005012
147,2940000,10.341176470588236,85,40.043520859430636,499.45658050919883,735,72.4,5,230.85417498804955,32.40573838609271
148,2960000,9.367816091954023,87,40.008999087006885,499.8875367140863,740,53.8,5,229.64043494141876,25.148010198958218
149,2980000,11.023529411764706,85,39.83697977061959,502.04609172581695,745,73.2,5,241.86405907931842,29.32639114302583
150,3000000,9.5,82,40.66140352330354,491.8669368738774,750,59.4,5,235.19747310035572,27.704379278002307
151,3020000,11.91025641025641,78,40.28841796070532,496.42058468284085,755,0.0,5,247.42752012059458,50.46326291398145
152,3040000,9.729411764705882,85,39.755677107969134,503.0728050658945,760,54.8,5,238.56787840905432,25.560859411023557
153,3060000,8.942528735632184,87,40.36080894666729,495.5302067019511,765,0.0,5,249.71252394728424,50.04955219081603
154,3080000,8.454545454545455,88,39.863874616409035,501.7073777311016,770,78.2,5,253.28833070796966,29.40522360103205
155,3100000,9.108695652173912,92,40.16668950528316,497.9250280850101,775,56.4,5,244.32663229541336,23.276218177983537
156,3120000,8.182795698924732,93,40.16251077736918,497.97683493606746,780,70.8,5,253.24082833514,28.064195045968518
157,3140000,10.468354430379748,79,39.997688103861535,500.02890037209727,785,0.0,5,258.26722199867527,48.36076333397068
158,3160000,9.460674157303371,89,39.993328417898844,500.0834086879622,790,45.8,5,262.43298904101727,20.21468421095051
159,3180000,10.826086956521738,92,39.800555645672674,502.50554736098275,795,73.4,5,273.8268492447748,24.85147098894231
160,3200000,14.526315789473685,76,39.60446488203761,504.99356725485995,800,69.0,5,277.13522846049915,24.298606992000714
161,3220000,9.68235294117647,85,39.522340405249594,506.042906237999,805,26.0,5,263.5309570977119,15.064643803983927
162,3240000,11.113924050632912,79,39.909904771741886,501.1287326889578,810,65.0,5,269.34611431831274,25.302017136011273
163,3260000,12.975609756097562,82,39.98835674853344,500.1455830198247,815,73.2,5,270.34471606465627,25.478581938892603
164,3280000,12.119047619047619,84,40.07921680077688,499.0117471460253,820,0.0,5,272.3382264485491,45.85474526602775
