iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
1,20000,0.28239845261121854,517,137.6055771871476,145.34294618596323,5,0.0,5,425.99418217761706,29.307911991141737
2,40000,0.28937007874015747,508,77.23383486309737,258.9538643970154,10,0.0,5,422.3763051231965,29.544744458049536
3,60000,0.32193158953722334,497,79.10449912011612,252.83011993579566,15,0.8,5,416.69598743546425,29.954692092956975
4,80000,0.2829827915869981,523,78.82455300145787,253.72804841189645,20,0.0,5,377.88570526757604,1.6274762221146375
5,100000,0.2381818181818182,550,77.0776390139403,259.4786277299281,25,0.0,5,369.9392539944743,1.6624350980855525
6,120000,0.26629422718808193,537,77.42862132407521,258.3024165739771,30,0.0,5,435.05838003654196,1.4136033880058676
7,140000,0.3473895582329317,498,65.59786784101101,304.8879583780654,35,0.0,5,280.1623394203862,2.195155855966732
8,160000,0.25824175824175827,546,45.553240229378325,439.0467044559773,40,0.0,5,242.6271076670228,51.47405052999966
9,180000,0.27902621722846443,534,43.74987264983891,457.14418782596476,45,0.4,5,230.12793470592226,2.9201148520223796
10,200000,0.24545454545454545,550,43.600282698661,458.71262207697146,50,0.0,5,247.1757091279867,50.53085533389822
11,220000,0.3516260162601626,492,43.99674312025349,454.5791024880018,55,0.0,5,244.83531999461928,50.99754398292862
12,240000,0.31898238747553814,511,43.53801161790949,459.36870465101674,60,5.0,5,242.6079511208398,6.438371012918651
13,260000,0.4152173913043478,460,43.538756625889974,459.3608442209661,65,0.0,5,279.75047706781,44.66480318806134
14,280000,0.43612334801762115,454,43.38748881169301,460.96237758314237,70,0.0,5,259.63314243334764,48.09863595594652
15,300000,0.5914786967418546,399,43.88864915928279,455.6986916461028,75,5.0,5,259.3728752021628,14.677710601128638
16,320000,0.6693121693121693,378,42.887621570718345,466.33502319594845,80,13.0,5,316.79145840043725,8.762862527975813
17,340000,0.6984126984126984,378,43.488383705935334,459.89292532089166,85,14.0,5,225.97349518187073,12.085488157812506
