iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
20,400000,-22.333333333333332,12,46.69075520377639,428.3503214439843,100,-22.2,5,259.46588773451157,39.87422042386606
21,420000,-23.545454545454547,11,47.281461454824104,422.9987691710703,105,-23.6,5,231.57520859967252,40.28496856987476
22,440000,-22.727272727272727,11,45.91702361020615,435.568301852094,110,-22.6,5,234.63182491018802,40.41225014394149
23,460000,-22.09090909090909,11,46.80900905095595,427.2681777609978,115,-22.4,5,245.5554156846836,40.8583943140693
24,480000,-22.0,12,45.78500025243218,436.8242850219831,120,-23.0,5,240.21676451981475,36.546158706070855
25,500000,-23.363636363636363,11,46.664397536206344,428.5922685379628,125,-24.0,5,247.39499965790276,37.17132526007481
26,520000,-22.90909090909091,11,46.171713266740085,433.16564591089264,130,-23.8,5,240.6868512626167,43.04348137695342
27,540000,-23.545454545454547,11,45.786885298412734,436.8063009670004,135,-22.2,5,276.03921640939785,38.389472835930064
28,560000,-22.166666666666668,12,45.10733465831596,443.38687159190886,140,-23.2,5,244.11905850222712,39.251339321024716
29,580000,-23.454545454545453,11,46.54714128580585,429.67192930704914,145,-23.2,5,250.59280835802883,39.63800902781077
30,600000,-23.0,11,45.76549419850726,437.0104671709705,150,-23.2,5,255.44290782908078,45.293878379045054
31,620000,-22.636363636363637,11,46.15153512245779,433.3550324367825,155,-23.2,5,249.31911996943708,42.912874076049775
32,640000,-22.09090909090909,11,45.79325912259998,436.7455032290891,160,-23.0,5,273.95016950132924,39.39037533593364
33,660000,-21.8,10,44.8101159567074,446.3277894509956,165,-13.6,5,302.0977890852172,39.61300093005411
34,680000,-22.2,10,45.075241325544084,443.7025606930256,170,-22.8,5,272.2788763037405,39.37507068319246
35,700000,-21.9,10,45.77998594718004,436.87213060911745,175,-22.0,5,241.50953244447234,48.817948843119666
36,720000,-21.5,10,46.5371436235742,429.76423653704114,180,-20.4,5,239.52614569214222,45.27689438103698
