iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
1,20000,-23.636363636363637,11,107.86081935652615,185.4241430698894,5,-23.8,5,255.69726436389178,35.827524485997856
2,40000,-22.916666666666668,12,44.094069086686595,453.57573964609765,10,-24.0,5,223.52416642607676,33.808424927061424
3,60000,-23.09090909090909,11,44.050720715043894,454.02208352903835,15,0.0,5,223.48815375747145,55.85083500016481
4,80000,-22.083333333333332,12,43.73275672835865,457.3231027768925,20,0.0,5,231.16544706423295,54.03489214600995
5,100000,-22.166666666666668,12,43.35372302427439,461.32139536901377,25,0.0,5,235.56316658300125,53.01762657193467
6,120000,-23.583333333333332,12,42.94803078487911,465.67909248685464,30,0.0,5,284.9364957506247,43.84134776098654
7,140000,-23.416666666666668,12,43.01661614009262,464.9366173960734,35,-23.6,5,237.0259124553051,38.78478899109177
8,160000,-23.454545454545453,11,43.103359740833376,464.00095306383446,40,-24.0,5,231.83352372702328,32.68293505697511
9,180000,-22.25,12,43.85310909043847,456.0680055490229,45,-24.0,5,232.23530519676348,32.505824183812365
10,200000,-22.083333333333332,12,43.73341692967766,457.3161990100052,50,-24.0,5,231.20931123685034,32.72792068589479
11,220000,-22.166666666666668,12,43.97338922599294,454.8205255959183,55,0.0,5,230.195065491418,54.240954180946574
12,240000,-23.083333333333332,12,42.92850854350217,465.8908655010164,60,0.0,5,241.3645239229944,51.722596995998174
13,260000,-23.75,12,43.21740166125442,462.77654905687086,65,0.0,5,239.62422973552455,52.14414257602766
14,280000,-23.333333333333332,12,42.904657710474474,466.1498556861188,70,0.0,5,237.87911702873714,52.497252200962976
15,300000,-23.0,12,43.19627892620509,463.00284416088834,75,-24.0,5,223.67877314365307,33.8610583988484
16,320000,-22.53846153846154,13,42.98157118749172,465.31570269400254,80,-24.0,5,233.41285589124192,32.474646570160985
17,340000,-22.818181818181817,11,43.45443489727812,460.25221700104885,85,0.0,5,243.79867573862492,51.23079509008676
18,360000,-22.272727272727273,11,42.52885999869989,470.2688950658776,90,-24.0,5,257.60133248950325,29.370966084999964
19,380000,-23.416666666666668,12,42.66529367139296,468.76508466200903,95,-23.2,5,231.4761789773314,40.32380369002931
20,400000,-22.833333333333332,12,42.86926605431085,466.53469585091807,100,-24.0,5,232.0470211992198,38.621482636081055
21,420000,-22.727272727272727,11,42.4531963636043,471.10704759904183,105,0.0,5,230.32158042513834,54.19379276991822
22,440000,-22.727272727272727,11,42.742837547779814,467.914653013926,110,-24.0,5,233.10891069386778,35.931702374946326
23,460000,-23.818181818181817,11,42.813193070344376,467.14572228095494,115,-24.0,5,234.06422656044103,32.45690343901515
24,480000,-22.333333333333332,12,41.95331818174882,476.7203374321107,120,-24.0,5,226.50611548185725,33.36775249498896
25,500000,-22.09090909090909,11,42.69816700002386,468.4041823151056,125,-23.6,5,231.40539396998582,39.62310403701849
26,520000,-23.363636363636363,11,42.98746272041411,465.251930081984,130,-24.0,5,225.21945585420514,33.74042429495603
27,540000,-22.363636363636363,11,42.093180933111185,475.1363417219836,135,0.0,5,232.80881859392028,53.614807529142126
28,560000,-22.4,10,42.915821815664955,466.0285916440189,140,0.0,5,237.86601194973235,52.51696069398895
29,580000,-21.22222222222222,9,42.28939067756188,472.9318554739002,145,-24.0,5,245.19430435672516,34.53179723001085
30,600000,-21.09090909090909,11,41.749173712141896,479.0513972300105,150,-24.0,5,246.1851427779438,30.810145220020786
31,620000,-23.5,12,42.25127941223518,473.35844684997573,155,0.0,5,278.6166285369098,44.799910420086235
32,640000,-22.333333333333332,9,42.14331216647222,474.5711471608374,160,-24.0,5,286.1660394257598,26.337856214959174
33,660000,-22.25,12,42.632579512079104,469.12479209317826,165,-24.0,5,269.5214231812081,28.12763419887051
34,680000,-21.6,10,42.80352626531929,467.25122308917344,170,-24.0,5,239.90361815384608,37.510897373082116
35,700000,-19.818181818181817,11,42.08463338153194,475.232843748061,175,-24.0,5,259.71171851280616,29.182356666075066
36,720000,-19.22222222222222,9,42.05903642328312,475.5220685210079,180,0.0,5,282.9223566833911,44.11104214703664
37,740000,-21.818181818181817,11,41.931000503907086,476.97407072689384,185,-24.0,5,288.77331606153797,26.200481759151444
38,760000,-22.8,10,41.62587878525097,480.4703368109185,190,-24.0,5,300.80919362824176,25.225292845861986
39,780000,-23.8,10,41.96209670329318,476.62060695909895,195,0.0,5,281.1388356519247,44.412220641970634
40,800000,-21.3,10,42.17899457736976,474.16967143001966,200,0.0,5,257.9698610015109,48.424261467996985
41,820000,-19.9,10,41.997120201513766,476.2231292058714,205,-24.0,5,270.82777291934633,27.951343093067408
42,840000,-20.272727272727273,11,41.82672908687492,478.1631372240372,210,0.0,5,254.21721839273468,49.09974264889024
43,860000,-22.4,10,42.26894300024115,473.1606371109374,215,0.0,5,245.50222712120524,50.85900908685289
44,880000,-18.88888888888889,9,42.831792797540494,466.9428640201222,220,0.0,5,246.60079655528926,50.61216417117976
45,900000,-19.8,10,42.57822135724352,469.7237076249439,225,-24.0,5,234.24648412330134,32.25235174084082
46,920000,-22.8,10,42.66792746492877,468.7361488658935,230,-24.0,5,237.4997881577293,31.82739681005478
47,940000,-21.1,10,42.28499440307562,472.9810251209419,235,-24.0,5,238.37398539077793,31.786186682991683
48,960000,-18.25,8,41.591883937631394,480.8630460209679,240,-24.0,5,239.51133093152743,31.522516995901242
49,980000,-18.6,10,42.548084847039256,470.05640963395126,245,-24.0,5,238.99264818128188,35.419499572133645
50,1000000,-23.11111111111111,9,42.31444972407596,472.6517804299947,250,-24.0,5,246.01912122696112,34.30221178708598
51,1020000,-20.9,10,41.92073581740184,477.0908623149153,255,0.0,5,273.0881729028484,45.736143997870386
52,1040000,-19.22222222222222,9,42.265552865665654,473.19858948886395,260,-24.0,5,230.1994264875711,36.54222831199877
53,1060000,-20.333333333333332,9,42.24010506434996,473.48367077996954,265,0.0,5,258.1151647403474,48.3698817640543
54,1080000,-20.4,10,42.2913230671586,472.91024610982276,270,-22.8,5,228.44239100858155,41.585976919857785
55,1100000,-21.8,10,42.463958950981606,470.98764444189146,275,-23.6,5,232.53492438566488,39.62415548693389
56,1120000,-21.22222222222222,9,42.62488246764764,469.2095049219206,280,0.0,5,237.8017021227897,52.51434236392379
57,1140000,-22.272727272727273,11,42.32355905397476,472.55005124909803,285,-24.0,5,237.04138008985447,35.694189751986414
58,1160000,-18.444444444444443,9,42.50859757708139,470.49305646307766,290,0.0,5,248.9577051610352,50.14908051118255
59,1180000,-20.0,9,42.22638516891752,473.6375117120333,295,0.0,5,255.1672714862745,48.944364719092846
60,1200000,-21.0,11,41.856308354620694,477.8252260221634,300,-24.0,5,252.02703143989055,30.000750144943595
61,1220000,-22.11111111111111,9,42.03284402441407,475.818385936087,305,0.0,5,257.1330520015661,48.58574151690118
62,1240000,-14.666666666666666,9,41.83930958747138,478.01936019491404,310,0.0,5,260.4480241568484,47.90591151686385
63,1260000,-18.555555555555557,9,41.93761776671221,476.8988098287955,315,0.0,5,259.5866337009214,48.08028757898137
64,1280000,-13.222222222222221,9,41.9191578306642,477.1088217180222,320,0.0,5,268.0731310572006,46.5544605338946
